1619634904, 121256, 2 
1619634904, 125132, 3 
1619634904, 126986, 3 
1619634904, 130273, 3 
1619634904, 132352, 3 
1619634904, 134257, 3 
1619634904, 136873, 4 
1619634904, 139304, 4 
1619634904, 142365, 4 
1619634904, 144357, 4 
1619634904, 145255, 4 
1619634904, 146290, 4 
1619634904, 147242, 5 
1619634904, 151282, 5 
1619634904, 161187, 2 
1619634904, 185650, 2 
1619634904, 191498, 3 
1619634904, 194729, 3 
1619634904, 200416, 2 
1619634904, 205289, 3 
1619634904, 209806, 3 
1619634904, 212199, 3 
1619634904, 215674, 2 
1619634904, 222791, 3 
1619634904, 227873, 4 
1619634904, 232081, 4 
1619634904, 234804, 2 
1619634904, 242472, 3 
1619634904, 246252, 3 
1619634904, 249590, 3 
1619634904, 252864, 3 
1619634904, 257790, 2 
1619634904, 265174, 3 
1619634904, 270880, 4 
1619634904, 274982, 4 
1619634904, 278525, 2 
1619634904, 283903, 3 
1619634904, 286676, 3 
1619634904, 290250, 3 
1619634904, 292534, 3 
1619634904, 302397, 2 
1619634904, 317774, 2 
1619634904, 323127, 3 
1619634904, 325612, 4 
1619634904, 334673, 2 
1619634904, 341297, 3 
1619634904, 344722, 3 
1619634904, 345623, 3 
1619634904, 347233, 3 
1619634904, 354469, 2 
1619634904, 359026, 3 
1619634904, 361554, 3 
1619634904, 363830, 4 
1619634904, 372324, 2 
1619634904, 378039, 3 
1619634904, 383798, 3 
1619634904, 386717, 3 
1619634904, 392675, 2 
1619634904, 402947, 3 
1619634904, 408191, 3 
1619634904, 410566, 3 
1619634904, 418207, 2 
1619634904, 427338, 3 
1619634904, 431413, 4 
1619634904, 435911, 4 
1619634904, 440709, 2 
1619634904, 447484, 3 
1619634904, 449470, 3 
1619634904, 451341, 3 
1619634904, 452726, 3 
1619634904, 458128, 2 
1619634904, 466037, 3 
1619634904, 468901, 4 
1619634904, 476313, 2 
1619634904, 481823, 3 
1619634904, 487611, 2 
1619634904, 496403, 3 
1619634904, 500394, 2 
1619634904, 505993, 3 
1619634904, 510142, 3 
1619634904, 513394, 3 
1619634904, 517250, 2 
1619634904, 521527, 3 
1619634904, 525585, 3 
1619634904, 527132, 3 
1619634904, 532179, 2 
1619634904, 537082, 3 
1619634904, 539135, 4 
1619634904, 542509, 2 
1619634904, 550149, 2 
1619634904, 563456, 2 
1619634904, 568215, 3 
1619634904, 570477, 3 
1619634904, 574808, 2 
1619634904, 580178, 3 
1619634904, 583094, 3 
1619634904, 585578, 3 
1619634904, 589688, 2 
1619634904, 594535, 3 
1619634904, 599730, 3 
1619634904, 603546, 4 
1619634904, 609712, 2 
1619634904, 612948, 3 
1619634904, 615428, 3 
1619634904, 617216, 3 
1619634904, 618724, 3 
1619634904, 628185, 2 
1619634904, 639847, 2 
1619634904, 647115, 3 
1619634904, 648935, 3 
1619634904, 651103, 2 
1619634904, 654519, 3 
1619634904, 659322, 4 
1619634904, 660973, 4 
1619634904, 662928, 4 
1619634904, 664330, 4 
1619634904, 665550, 4 
1619634904, 666659, 4 
1619634904, 667909, 5 
1619634904, 671309, 2 
1619634904, 675922, 3 
1619634904, 679431, 3 
1619634904, 680266, 3 
1619634904, 680933, 3 
1619634905, 887650, 2 
1619634905, 900387, 2 
1619634905, 904585, 3 
1619634905, 906947, 3 
1619634905, 909436, 2 
1619634905, 911772, 3 
1619634905, 914504, 4 
1619634905, 916445, 4 
1619634905, 918980, 2 
1619634905, 921689, 3 
1619634905, 924023, 3 
1619634905, 927715, 2 
1619634905, 931159, 3 
1619634905, 933673, 3 
1619634905, 936517, 2 
1619634905, 938385, 3 
1619634905, 941122, 3 
1619634905, 942764, 4 
1619634905, 946191, 2 
1619634905, 949260, 3 
1619634905, 951570, 3 
1619634905, 952626, 3 
1619634905, 954308, 3 
1619634905, 957218, 2 
1619634905, 960001, 3 
1619634905, 962497, 3 
1619634905, 964559, 2 
1619634905, 967152, 3 
1619634905, 970220, 4 
1619634905, 973367, 4 
1619634905, 982249, 2 
1619634905, 985271, 3 
1619634905, 993624, 3 
1619634905, 994513, 3 
1619634905, 995966, 3 
1619634906, 2051, 2 
1619634906, 6488, 3 
1619634906, 12643, 4 
1619634906, 18200, 4 
1619634906, 20748, 4 
1619634906, 23110, 4 
1619634906, 24634, 4 
1619634906, 26241, 4 
1619634906, 27936, 5 
1619634906, 30406, 5 
1619634906, 32340, 5 
1619634906, 33663, 5 
1619634906, 34885, 5 
1619634906, 37337, 5 
1619634906, 38893, 5 
1619634906, 41516, 6 
1619634906, 45431, 6 
1619634906, 47153, 6 
1619634906, 48299, 6 
1619634906, 49960, 6 
1619634906, 51793, 6 
1619634906, 53137, 6 
1619634906, 54303, 6 
1619634906, 55991, 7 
1619634906, 59044, 7 
1619634906, 60923, 7 
1619634906, 62438, 7 
1619634906, 70797, 2 
1619634906, 80700, 2 
1619634906, 85898, 3 
1619634906, 90718, 3 
1619634906, 92170, 4 
1619634906, 96326, 2 
1619634906, 108022, 3 
1619634906, 112736, 3 
1619634906, 115649, 3 
1619634906, 117849, 3 
1619634906, 120801, 3 
1619634906, 121597, 4 
1619634906, 123497, 4 
1619634906, 124770, 4 
1619634906, 130331, 2 
1619634906, 142509, 2 
1619634906, 148243, 3 
1619634906, 151532, 3 
1619634906, 157749, 2 
1619634906, 162489, 3 
1619634906, 166787, 3 
1619634906, 169278, 4 
1619634906, 175828, 2 
1619634906, 179164, 3 
1619634906, 180996, 3 
1619634906, 181785, 3 
1619634906, 182967, 3 
1619634906, 190450, 2 
1619634906, 195652, 3 
1619634906, 199797, 3 
1619634906, 204118, 4 
1619634906, 206493, 4 
1619634906, 208739, 4 
1619634906, 210216, 4 
1619634906, 212028, 4 
1619634906, 213613, 4 
1619634906, 214632, 5 
1619634906, 216670, 5 
1619634906, 219469, 5 
1619634906, 222220, 5 
1619634906, 223478, 5 
1619634906, 228425, 2 
1619634906, 233252, 3 
1619634906, 243150, 2 
1619634906, 246561, 3 
1619634906, 250545, 4 
1619634906, 252529, 4 
1619634906, 256199, 2 
1619634906, 264024, 3 
1619634906, 269938, 2 
1619634906, 275991, 3 
1619634906, 281116, 2 
1619634906, 285388, 3 
1619634906, 289972, 3 
1619634906, 292468, 3 
1619634906, 297480, 2 
1619634906, 301716, 3 
1619634906, 304024, 3 
1619634906, 304713, 4 
1619634906, 309907, 2 
1619634906, 312668, 3 
1619634906, 317197, 2 
1619634906, 321948, 3 
1619634906, 326795, 2 
1619634906, 333629, 2 
1619634906, 336701, 3 
1619634906, 339498, 3 
1619634906, 343004, 2 
1619634906, 345722, 3 
1619634906, 347931, 3 
1619634906, 349753, 3 
1619634906, 351821, 2 
1619634906, 353588, 3 
1619634906, 355840, 3 
1619634906, 357324, 4 
1619634906, 361068, 2 
1619634906, 363506, 3 
1619634906, 365949, 3 
1619634906, 367470, 3 
1619634906, 369143, 3 
1619634906, 371164, 2 
1619634906, 373489, 3 
1619634906, 375536, 3 
1619634906, 377631, 4 
1619634906, 381721, 4 
1619634906, 382825, 4 
1619634906, 384425, 4 
1619634906, 386643, 4 
1619634906, 388621, 4 
1619634906, 390041, 5 
1619634906, 392794, 5 
1619634906, 393650, 5 
1619634906, 394721, 5 
1619634906, 395702, 5 
1619634906, 396968, 5 
1619634906, 398018, 5 
1619634906, 401245, 2 
1619634906, 409518, 2 
1619634906, 412295, 3 
1619634906, 414956, 4 
1619634906, 418671, 2 
1619634906, 420767, 3 
1619634906, 422328, 3 
1619634906, 423716, 3 
1619634906, 425527, 3 
1619634906, 429162, 2 
1619634906, 431364, 3 
1619634906, 433592, 3 
1619634906, 434958, 4 
1619634906, 438545, 2 
1619634906, 444062, 2 
1619634906, 450172, 2 
1619634906, 452497, 3 
1619634906, 455199, 3 
1619634906, 458038, 2 
1619634906, 460685, 3 
1619634906, 463378, 3 
1619634906, 464706, 3 
1619634906, 467742, 2 
1619634906, 469899, 3 
1619634906, 471568, 3 
1619634906, 472547, 4 
1619634906, 477562, 2 
1619634906, 480272, 3 
1619634906, 483075, 3 
1619634906, 484743, 3 
1619634906, 486825, 3 
1619634906, 489290, 2 
1619634906, 491306, 3 
1619634906, 492993, 3 
1619634906, 494472, 4 
1619634906, 498636, 2 
1619634906, 500701, 3 
1619634906, 503219, 3 
1619634906, 505188, 3 
1619634906, 506673, 3 
1619634906, 509033, 2 
1619634906, 511167, 3 
1619634906, 512734, 3 
1619634906, 515611, 2 
1619634906, 518172, 3 
1619634906, 520440, 4 
1619634906, 522019, 4 
1619634906, 525752, 2 
1619634906, 528757, 3 
1619634906, 530207, 3 
1619634906, 531121, 3 
1619634906, 531820, 3 
1619634906, 534305, 2 
1619634906, 536797, 3 
1619634906, 540865, 2 
1619634906, 547352, 2 
1619634906, 552033, 3 
1619634906, 553638, 4 
1619634906, 555711, 4 
1619634906, 556764, 4 
1619634906, 558359, 4 
1619634906, 559998, 4 
1619634906, 561166, 4 
1619634906, 562179, 5 
1619634906, 564154, 5 
1619634906, 565889, 5 
1619634906, 567570, 5 
1619634906, 569595, 5 
1619634906, 571086, 5 
1619634906, 571926, 5 
1619634906, 572611, 6 
1619634906, 574804, 6 
1619634906, 576083, 6 
1619634906, 576957, 6 
1619634906, 583066, 2 
1619634906, 588119, 3 
1619634906, 597854, 2 
1619634906, 600997, 3 
1619634906, 602791, 3 
1619634906, 604013, 4 
1619634906, 608025, 2 
1619634906, 610564, 3 
1619634906, 612085, 3 
1619634906, 613649, 3 
1619634906, 615072, 3 
1619634906, 617621, 2 
1619634906, 620497, 3 
1619634906, 622028, 3 
1619634906, 622905, 4 
1619634906, 626598, 2 
1619634906, 629777, 3 
1619634906, 631571, 3 
1619634906, 632561, 3 
1619634906, 634338, 3 
1619634906, 638786, 2 
1619634906, 641808, 3 
1619634906, 644116, 3 
1619634906, 645484, 4 
1619634906, 648935, 2 
1619634906, 650899, 3 
1619634906, 652447, 3 
1619634906, 653722, 3 
1619634906, 655282, 3 
1619634906, 658464, 2 
1619634906, 660545, 3 
1619634906, 663591, 3 
1619634906, 664934, 4 
1619634906, 668969, 2 
1619634906, 671105, 3 
1619634906, 672489, 3 
1619634906, 673676, 3 
1619634906, 674622, 3 
1619634906, 680333, 2 
1619634906, 687288, 2 
1619634906, 690309, 3 
1619634906, 692094, 3 
1619634906, 694622, 2 
1619634906, 698246, 3 
1619634906, 700688, 4 
1619634906, 702537, 4 
1619634906, 709787, 2 
1619634906, 716502, 2 
1619634906, 720668, 3 
1619634906, 722518, 3 
1619634906, 723876, 3 
1619634906, 725219, 3 
1619634906, 726589, 4 
1619634906, 731179, 2 
1619634906, 739169, 2 
1619634906, 741580, 3 
1619634906, 744663, 3 
1619634906, 746243, 3 
1619634906, 747662, 3 
1619634906, 748970, 3 
1619634906, 749883, 4 
1619634906, 751055, 4 
1619634906, 752680, 4 
1619634906, 753870, 4 
1619634906, 755167, 4 
1619634906, 768607, 2 
1619634906, 781004, 2 
1619634906, 784074, 3 
1619634906, 787313, 4 
1619634906, 788434, 4 
1619634907, 992830, 2 
1619634907, 998110, 2 
1619634907, 999950, 3 
1619634908, 3001, 3 
1619634908, 7649, 2 
1619634908, 10687, 3 
1619634908, 12890, 3 
1619634908, 14016, 3 
1619634908, 17335, 2 
1619634908, 19862, 3 
1619634908, 21548, 4 
1619634908, 23436, 4 
1619634908, 27188, 2 
1619634908, 29150, 3 
1619634908, 35322, 3 
1619634908, 35883, 3 
1619634908, 36652, 3 
1619634908, 38271, 2 
1619634908, 40430, 3 
1619634908, 42652, 4 
1619634908, 45497, 4 
1619634908, 46467, 4 
1619634908, 48323, 4 
1619634908, 49416, 4 
1619634908, 50598, 4 
1619634908, 51533, 5 
1619634908, 53394, 5 
1619634908, 55006, 5 
1619634908, 56986, 5 
1619634908, 60767, 2 
1619634908, 67132, 3 
1619634908, 75951, 2 
1619634908, 79423, 3 
1619634908, 83208, 3 
1619634908, 85293, 4 
1619634908, 89229, 2 
1619634908, 92993, 3 
1619634908, 96365, 3 
1619634908, 97034, 3 
1619634908, 99854, 2 
1619634908, 105098, 3 
1619634908, 108412, 2 
1619634908, 114895, 3 
1619634908, 118218, 2 
1619634908, 123295, 3 
1619634908, 125765, 3 
1619634908, 129511, 2 
1619634908, 134136, 3 
1619634908, 136628, 3 
1619634908, 137776, 4 
1619634908, 143091, 2 
1619634908, 145804, 3 
1619634908, 148306, 3 
1619634908, 150710, 3 
1619634908, 153550, 3 
1619634908, 156894, 2 
1619634908, 160929, 3 
1619634908, 164615, 3 
1619634908, 165737, 4 
1619634908, 170857, 2 
1619634908, 175314, 3 
1619634908, 177269, 3 
1619634908, 178675, 3 
1619634908, 182782, 3 
1619634908, 185153, 2 
1619634908, 188016, 3 
1619634908, 190977, 3 
1619634908, 194297, 2 
1619634908, 201753, 2 
1619634908, 211570, 2 
1619634908, 214889, 3 
1619634908, 217466, 4 
1619634908, 221561, 2 
1619634908, 224846, 3 
1619634908, 226675, 3 
1619634908, 233871, 2 
1619634908, 240234, 3 
1619634908, 243198, 3 
1619634908, 245222, 3 
1619634908, 246815, 3 
1619634908, 248669, 4 
1619634908, 251962, 4 
1619634908, 253266, 4 
1619634908, 254569, 4 
1619634908, 259765, 2 
1619634908, 272218, 2 
1619634908, 277485, 2 
1619634908, 281460, 3 
1619634908, 283252, 3 
1619634908, 285859, 2 
1619634908, 289123, 3 
1619634908, 291328, 4 
1619634908, 293154, 4 
1619634908, 294393, 4 
1619634908, 295765, 4 
1619634908, 297121, 4 
1619634908, 298769, 4 
1619634908, 299993, 5 
1619634908, 301672, 5 
1619634908, 302634, 5 
1619634908, 303756, 5 
1619634908, 304800, 5 
1619634908, 306276, 5 
1619634908, 307716, 5 
1619634908, 308596, 6 
1619634908, 310186, 6 
1619634908, 310944, 6 
1619634908, 311851, 6 
1619634908, 312696, 6 
1619634908, 318045, 2 
1619634908, 326464, 2 
1619634908, 329716, 3 
1619634908, 331509, 4 
1619634908, 334622, 2 
1619634908, 337596, 3 
1619634908, 339301, 3 
1619634908, 341529, 2 
1619634908, 344318, 3 
1619634908, 346619, 3 
1619634908, 348408, 3 
1619634908, 349428, 3 
1619634908, 350385, 4 
1619634908, 352035, 4 
1619634908, 352909, 4 
1619634908, 353934, 4 
1619634908, 355358, 4 
1619634908, 356686, 4 
1619634908, 357954, 5 
1619634908, 359421, 5 
1619634908, 360275, 5 
1619634908, 361082, 5 
1619634908, 362011, 5 
1619634908, 362895, 5 
1619634908, 367183, 2 
1619634908, 373795, 2 
1619634908, 376849, 3 
1619634908, 378289, 4 
1619634908, 380745, 2 
1619634908, 384336, 2 
1619634908, 390243, 2 
1619634908, 391985, 3 
1619634908, 393812, 3 
1619634909, 600504, 2 
1619634909, 606942, 2 
1619634909, 609848, 3 
1619634909, 611915, 3 
1619634909, 614202, 2 
1619634909, 617198, 3 
1619634909, 619744, 3 
1619634909, 621024, 3 
1619634909, 623264, 2 
1619634909, 625819, 3 
1619634909, 627377, 4 
1619634909, 629616, 4 
1619634909, 631791, 2 
1619634909, 633961, 3 
1619634909, 635722, 3 
1619634909, 636719, 3 
1619634909, 637655, 3 
1619634909, 640262, 2 
1619634909, 642409, 3 
1619634909, 645112, 4 
1619634909, 648200, 2 
1619634909, 650797, 3 
1619634909, 652422, 3 
1619634909, 654233, 3 
1619634909, 655465, 3 
1619634909, 658055, 2 
1619634909, 660789, 3 
